,T0,T1,T2,E_3
T0,-0.92,-0.82,0.01,0.0
T1,-0.07,-1.87,-0.0,0.0
T2,0.0,0.91,-2.01,-0.29
E_3,0.0,-0.0,-0.0,-1.95
