,T0,T1,T2,B_1
T0,-0.67,-1.01,0.37,-0.29
T1,-0.16,-2.07,0.0,0.4
T2,-0.03,0.47,-2.21,0.18
B_1,0.23,0.07,-0.54,-0.09
