,T0,T1,T2,E_0
T0,-0.83,-0.62,0.72,0.0
T1,-0.42,-1.81,0.0,-0.13
T2,-0.66,0.69,-1.98,-0.87
E_0,0.1,-0.36,0.67,-2.67
