,T0,T1,T2,E_3
T0,-0.92,-0.78,0.48,0.98
T1,-0.33,-1.85,-0.0,0.09
T2,-0.47,0.6,-2.11,0.54
E_3,-1.07,-0.52,-0.02,-1.62
