,T0,T1,T2,C_3
T0,-0.65,-1.21,0.18,-0.27
T1,0.02,-2.02,-0.1,0.24
T2,0.19,0.57,-2.2,0.0
C_3,-0.48,-0.0,-0.24,-0.26
