,T0,T1,T2,C_0
T0,-0.66,-0.98,-0.0,-0.78
T1,-0.24,-1.98,0.0,0.09
T2,-0.14,0.32,-1.83,-0.13
C_0,-0.32,0.0,-0.51,-1.48
