,T0,T1,T2,E_0
T0,-0.74,-0.89,-0.0,-0.15
T1,-0.34,-1.94,0.0,-0.0
T2,-0.16,0.36,-1.85,0.0
E_0,-0.09,-0.0,-0.0,-2.62
