,T0,T1,T2,E_2
T0,-0.74,-0.85,-0.01,0.0
T1,-0.37,-1.92,0.0,-0.19
T2,-0.21,0.35,-1.83,0.0
E_2,0.07,-0.03,0.0,-2.16
