,T0,T1,T2,B_2
T0,-0.69,-0.97,-0.0,-0.37
T1,-0.28,-1.96,0.0,0.0
T2,-0.13,0.3,-1.85,-0.0
B_2,-0.06,-0.0,-0.0,-1.47
