,T0,T1,T2,C_3
T0,-0.79,-0.82,-0.25,0.0
T1,-0.27,-1.99,0.15,0.11
T2,0.4,0.36,-2.16,-0.06
C_3,-1.08,0.12,0.0,-0.22
