,T0,T1,T2,B_1
T0,-0.8,-1.05,0.12,0.0
T1,-0.19,-2.01,0.44,-0.0
T2,0.08,-0.0,-2.15,0.21
B_1,-0.05,0.35,-0.43,-0.06
