,T0,T1,T2,E_3
T0,-0.92,-0.45,-0.0,0.75
T1,-0.68,-1.88,0.0,0.19
T2,-0.01,0.47,-2.21,0.76
E_3,-0.98,-0.38,-0.76,-1.6
