,T0,T1,T2,C_2
T0,-0.91,-0.26,-0.0,-0.0
T1,-0.13,-1.75,0.2,0.47
T2,0.12,0.69,-2.11,-0.2
C_2,-0.66,-0.0,0.0,-1.54
