,T0,T1,T2,B_1
T0,-0.91,-0.25,-0.02,0.0
T1,-0.22,-1.92,-0.0,0.58
T2,0.18,0.88,-2.04,-0.36
B_1,-0.2,-0.0,0.0,-0.06
