,T0,T1,T2,C_0
T0,-0.88,0.0,0.1,-0.72
T1,-0.3,-1.68,0.0,0.43
T2,0.01,0.83,-2.14,-0.03
C_0,0.0,-0.14,-0.0,-1.75
