,T0,T1,T2,E_1
T0,-0.94,-0.2,-0.0,0.45
T1,-0.15,-1.65,-0.0,-0.0
T2,-0.01,0.81,-2.19,0.62
E_1,-0.0,-0.03,-0.04,-2.45
