,T0,T1,T2,E_3
T0,-0.91,-0.28,0.06,0.06
T1,-0.95,-1.86,0.34,-0.84
T2,0.0,-0.2,-2.16,0.5
E_3,-0.13,0.0,-0.09,-1.88
