,T0,T1,T2,C_3
T0,-0.73,-0.61,0.0,-0.51
T1,-0.46,-1.97,-0.0,0.0
T2,0.24,-0.0,-2.14,-0.1
C_3,-0.0,-0.0,-0.02,-0.34
