,T0,T1,T2,B_0
T0,-0.88,-0.61,0.0,-0.04
T1,-0.59,-1.98,0.0,0.25
T2,0.14,0.0,-2.13,-0.15
B_0,-0.16,0.09,-0.16,-1.68
