,T0,T1,T2,E_0
T0,-0.91,-0.46,0.12,0.12
T1,-0.74,-1.92,0.0,-0.01
T2,0.0,0.03,-2.11,-0.12
E_0,0.0,-0.04,-0.17,-2.51
