,T0,T1,T2,C_0
T0,-0.87,-0.42,-0.31,0.0
T1,-0.75,-1.92,-0.0,0.02
T2,0.38,0.08,-2.17,-0.59
C_0,-1.03,-0.0,0.41,-1.61
