,T0,T1,T2,C_0
T0,-0.62,-0.74,0.0,-0.13
T1,-0.1,-2.29,-0.0,-0.0
T2,0.69,-0.0,-2.19,-0.08
C_0,-1.24,0.0,-0.0,-1.53
