,T0,T1,T2,C_2
T0,-0.63,-0.35,0.0,-0.27
T1,-0.4,-2.21,-0.0,-0.0
T2,0.69,-0.0,-2.2,-0.0
C_2,-0.44,-0.0,-0.21,-1.57
