,T0,T1,T2,E_0
T0,-0.66,-0.27,0.0,0.0
T1,-0.54,-2.18,-0.0,-0.0
T2,0.64,-0.0,-2.18,0.0
E_0,0.76,0.0,0.88,-2.91
