,T0,T1,T2,B_0
T0,-0.74,-1.07,0.77,0.37
T1,-0.01,-2.32,-0.0,-0.0
T2,0.0,-0.0,-1.91,-0.3
B_0,-0.0,0.0,-0.02,-1.57
