,T0,T1,T2,C_1
T0,-0.77,-0.09,0.0,-0.94
T1,-0.84,-1.85,0.0,0.17
T2,0.09,0.78,-2.15,-0.17
C_1,-0.07,-0.0,-0.07,-1.89
