,T0,T1,T2,C_2
T0,-0.78,-0.0,0.01,-0.8
T1,-1.02,-1.86,-0.0,0.36
T2,0.07,0.78,-2.14,-0.18
C_2,0.0,-0.23,-0.01,-1.7
