,T0,T1,T2,B_1
T0,-0.81,-0.53,0.0,-0.0
T1,-0.41,-1.91,0.0,0.0
T2,0.09,0.73,-2.16,-0.0
B_1,-0.09,0.44,-0.25,-0.06
