,T0,T1,T2,C_3
T0,-0.66,-1.06,-0.0,0.13
T1,-0.02,-2.1,-0.05,0.0
T2,0.42,0.45,-2.19,-0.06
C_3,-0.46,0.11,0.02,-0.24
