,T0,T1,T2,E_0
T0,-0.7,-0.72,0.34,0.58
T1,-0.26,-2.04,-0.0,0.05
T2,-0.01,0.46,-2.12,0.65
E_0,-0.34,-0.38,0.0,-2.39
