,T0,T1,T2,C_2
T0,-0.63,-0.86,0.33,-0.22
T1,-0.12,-2.07,0.0,-0.03
T2,0.15,0.45,-2.11,0.0
C_2,-0.53,-0.0,-0.0,-1.65
