,T0,T1,T2,C_1
T0,-0.79,-0.6,0.0,-0.41
T1,-0.24,-1.89,0.0,-0.16
T2,0.27,0.92,-2.24,0.04
C_1,-0.54,-0.0,0.0,-1.85
