,T0,T1,T2,C_0
T0,-0.79,-0.68,0.02,-0.35
T1,-0.19,-1.92,0.0,0.05
T2,0.29,0.9,-2.21,-0.27
C_0,-0.37,0.0,-0.0,-1.75
