,T0,T1,T2,E_3
T0,-0.79,-0.88,0.0,0.0
T1,-0.29,-1.92,0.0,-0.0
T2,0.1,0.74,-2.14,0.23
E_3,-0.0,-0.53,0.01,-1.83
