,T0,T1,T2,C_0
T0,-0.77,-0.73,0.0,-0.27
T1,-0.38,-1.92,-0.0,0.15
T2,0.14,0.76,-2.11,-0.09
C_0,-0.53,0.0,0.0,-1.66
