,T0,T1,T2,C_3
T0,-0.81,-0.26,-0.64,0.07
T1,-0.89,-1.89,0.28,0.15
T2,0.49,0.63,-2.17,-0.12
C_3,-0.6,-0.0,0.06,-0.24
