,T0,T1,T2,B_0
T0,-0.79,-0.92,-0.0,-0.0
T1,-0.29,-1.95,0.0,0.2
T2,0.16,0.77,-2.09,-0.27
B_0,-0.05,0.15,-0.0,-1.7
