,T0,T1,T2,E_0
T0,-0.81,-0.73,0.1,0.08
T1,-0.41,-1.89,0.0,-0.07
T2,0.0,0.76,-2.1,0.22
E_0,-0.0,-0.29,0.0,-2.54
