,T0,T1,T2,C_3
T0,-0.65,-0.01,0.0,-0.73
T1,-0.88,-1.98,-0.0,0.27
T2,0.18,0.79,-2.18,-0.03
C_3,-0.05,-0.09,-0.0,-0.36
