,T0,T1,T2,B_2
T0,-0.81,-0.0,0.29,-0.87
T1,-1.17,-1.94,-0.0,0.64
T2,-0.24,0.79,-2.12,0.21
B_2,0.6,0.0,-0.72,-1.76
