,T0,T1,T2,E_3
T0,-0.82,-0.99,0.1,-0.0
T1,-0.24,-1.94,0.0,-0.01
T2,0.0,0.46,-2.18,0.39
E_3,0.16,-0.57,0.0,-1.84
