,T0,T1,T2,C_2
T0,-0.85,-0.53,0.01,-0.0
T1,-0.6,-1.92,0.0,-0.24
T2,0.11,0.06,-2.1,-0.0
C_2,-0.02,-0.41,-0.01,-1.78
