,T0,T1,T2,E_0
T0,-0.86,-0.57,0.12,-0.0
T1,-0.59,-1.92,0.0,-0.55
T2,0.01,0.03,-2.06,-0.29
E_0,-0.04,-0.62,-0.46,-2.53
