,T0,T1,T2,C_3
T0,-0.69,-0.49,0.01,-0.49
T1,-0.51,-1.96,0.0,0.0
T2,0.18,0.01,-2.12,-0.01
C_3,-0.08,0.42,-0.31,-0.19
