,T0,T1,T2,E_2
T0,-0.83,-0.56,0.0,-0.16
T1,-0.58,-1.93,0.0,-0.15
T2,0.12,0.05,-2.16,0.45
E_2,-0.4,-0.37,0.0,-1.93
