,T0,T1,T2,E_0
T0,-0.85,-0.38,0.0,0.54
T1,-0.38,-1.89,-0.0,-0.01
T2,0.0,-0.0,-2.18,0.0
E_0,0.01,-0.0,0.13,-2.57
