,T0,T1,T2,C_3
T0,-0.83,-0.28,0.0,0.0
T1,-0.45,-1.87,-0.0,-0.0
T2,0.0,-0.0,-2.17,-0.0
C_3,0.0,-0.0,-0.3,-0.22
