,T0,T1,T2,C_1
T0,-0.79,-0.14,0.0,-0.79
T1,-0.51,-1.94,-0.0,0.64
T2,0.0,-0.0,-2.15,-0.26
C_1,-0.17,0.0,-0.42,-2.0
