,T0,T1,T2,E_3
T0,-0.87,-0.25,-0.0,0.36
T1,-0.48,-1.85,-0.0,-0.18
T2,0.0,-0.0,-2.18,-0.0
E_3,0.0,-0.03,0.0,-1.95
