,T0,T1,T2,B_0
T0,-0.79,-0.91,0.0,0.0
T1,-0.0,-1.98,-0.02,-0.0
T2,0.0,-0.0,-2.18,0.0
B_0,-0.0,0.59,0.01,-1.65
