,T0,T1,T2,E_0
T0,-0.87,-1.25,0.14,-0.0
T1,-0.18,-1.98,-0.54,0.0
T2,-0.09,-0.0,-2.11,0.1
E_0,-0.32,-0.65,-0.0,-2.48
