,T0,T1,T2,E_1
T0,-0.87,-1.11,0.06,0.0
T1,-0.24,-1.96,-0.52,-0.08
T2,-0.0,0.0,-2.1,-0.33
E_1,0.0,-0.21,-0.31,-2.34
