,T0,T1,T2,B_2
T0,-0.86,-1.54,0.1,0.0
T1,-0.07,-2.01,-0.49,0.0
T2,-0.0,-0.0,-2.07,-0.44
B_2,-0.03,0.2,-0.14,-1.66
