,T0,T1,T2,E_3
T0,-0.94,-0.57,-0.0,0.6
T1,-0.26,-1.91,0.51,-0.35
T2,-0.01,0.13,-2.17,0.56
E_3,-0.55,-0.08,-0.61,-1.76
