,T0,T1,T2,C_2
T0,-0.85,-0.9,-0.09,0.0
T1,0.01,-1.95,-0.0,0.0
T2,0.2,0.55,-2.18,-0.24
C_2,-1.04,0.15,0.18,-1.58
