,T0,T1,T2,E_2
T0,-0.93,-0.59,0.0,0.65
T1,-0.23,-1.91,0.0,0.17
T2,-0.03,0.53,-2.23,0.76
E_2,-1.08,-0.62,-0.78,-1.93
