,T0,T1,T2,C_0
T0,-0.84,-0.71,0.0,-0.32
T1,-0.51,-2.02,0.0,0.09
T2,0.24,0.06,-2.12,-0.11
C_0,-0.51,0.0,-0.01,-1.6
