,T0,T1,T2,C_3
T0,-0.88,-1.5,0.24,0.06
T1,-0.11,-2.08,0.0,-0.04
T2,0.0,0.01,-2.06,-0.0
C_3,-0.54,0.0,-0.01,-0.21
