,T0,T1,T2,E_3
T0,-0.86,-1.21,0.19,-0.03
T1,-0.22,-2.07,-0.0,-0.0
T2,0.0,0.0,-2.15,0.62
E_3,-0.0,-0.61,0.0,-1.84
