,T0,T1,T2,B_2
T0,-0.87,-1.08,0.26,-0.03
T1,-0.31,-2.07,0.0,0.13
T2,0.0,0.04,-2.06,-0.08
B_2,-0.1,0.0,-0.26,-1.62
