,T0,T1,T2,E_2
T0,-0.86,-0.79,0.11,0.33
T1,-0.34,-1.93,-0.0,-0.13
T2,-0.01,0.58,-2.16,0.38
E_2,-0.2,-0.36,-0.08,-2.12
