,T0,T1,T2,E_1
T0,-0.88,-0.73,0.08,0.71
T1,-0.41,-1.93,-0.0,-0.0
T2,-0.03,0.58,-2.18,0.68
E_1,-0.75,-0.36,-0.58,-2.32
