,T0,T1,T2,C_1
T0,-0.8,-1.21,-0.0,-0.07
T1,-0.1,-2.03,-0.02,0.24
T2,0.2,0.57,-2.15,-0.24
C_1,-0.87,0.0,0.14,-1.76
