,T0,T1,T2,C_2
T0,-0.8,-0.96,-0.09,-0.09
T1,-0.21,-1.99,-0.12,0.17
T2,0.25,0.65,-2.18,-0.22
C_2,-0.77,-0.01,0.16,-1.58
